numeroruc,canal,grupo_propension_cartera,prioridad,experimento,rol_experimento,grupo_gestion_asignado,score_propension
948B53FFA13A796ECD61A1677541EE1CC92AD321A43181AA00008B6131427E2D,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5333631056355034
77C475423AD4CB4E5D51FFC6CCB35229BF27138916F6B08C521E853085B7D7B4,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5333406529671745
CEF0B2A92AFB4D17980E026C7EC3E6BCB34F982D45C4B08C283A52A41C2B7447,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5333396386934839
0B49EB1E7AFB770387A31FE9CAF3A3775E531A10A7B58EB8B8ED4C5A573FD283,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5333205205636001
3049A9EDD8BFE411892FC971A9D29F31F472DAEE69519EFEBD8B4D36A5BE849D,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5333181462678565
511D002B8A830A8E1D9A8F24C614C1790EBD44422A0076E129F16499FCB4A1B2,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5333132489395939
B29FD02ECA1DC4875ABAC04B0AD76BCDA06A0CE344D77169C5CFFA9922235D82,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5333029589707727
2229E7E299B0B761D99B7FAC62AE05A44A71D8AA71C20C0E435AEBD39B8FAE3D,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5332879690032872
58E889BF4F60776D5466B323A513F9DC8C136EEFC9865956A42EC93215831EB7,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5332818851608455
1B18A0D8ED74AF205244BEAC3E7EE2AEA2F7B266CD3E867FC6FB90456855ED1D,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5332783564431804
7D3125E70D7C55B3FDAC9D084A4B9787C405FA7D2649D15766AC4694CBBC5E74,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.533253379926978
406EF41126874F85BCC3C0F6991509AE47A4F361892163D1EC0F3AB5DCA17904,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5332528532523572
4C27BA2332C4A182AEDEED421F10FDF46AE5B77F71E41A854D0F222FEA597CE3,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5332419682793029
0B5F73B076D37264BAFD32B5EF0CCEBA42B29C6B063DF920CF14FBA294193579,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5332322329837258
F5B36265DA7EAC213D093D5B5FCE74D57B402E421900992E7D0001BAD4D9DE05,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5332118987140047
885F1B7702090ACEABFAFF9E1085BD9737F9F9979919C73A776F82ABD6B0C8B4,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5332008783422704
7412D28B0DF1855522F7F3F49E4BF0F74A769B5DCCDD0DCD30C910F588AA9D3F,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5331870140705844
7E08B069A246428CD6DA67E8CE5EAD56842371943AB6E0ECBE8957BCDC6D1200,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5331844453846678
D5CE26368AF7483A087D0041676B56F4ECDAC539BE6999DEA067BEADF19B6667,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331738652838269
21F8A860ADD61ED861EFEDECA75D2B05868CDF578F85F2DCF6F2BD7D8FAFEA1A,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.533162004046165
9951E01DCBFA536757D015053F81A01BD3868024A75B882F198A2739A551C35E,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331569237398222
784B722F5BBD0A91343F839C8F7E8C472B7BFC04224008F0690D836C9604EF64,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331521386196261
5167EED0F0803CCC71CBF4E999332DD8D7D8982B91F6CC8F8C1546127DBEDED3,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331364574469589
1DFB29B4344BEC7BF37058129F3F9AEB6B7B2DF240E65DFB2EFE6A35F0AE90E7,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331225830494063
51A9B64EF2239B0FE49016F60F789D0923F9718D398EF62CF3902CCD81F4F5B3,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331164804128697
5AB688C2A083A56992F38001115F0D3A96CC74B1D25BEFC43C509AE487233271,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5331150852247744
E4738A4A7CC83588B0C50DE146FC16692252FF994F49A5D2CBA7B3ACB756C45C,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5331139856494859
E52AAC4B43284D059942A161AB4AB5CF7F3E161DE5DCC592453BFF351D14E77D,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.533102068728908
DA5DE1BD4C7A78D7B3AEBBE29B5207FE41773102EBCF9BE99CB600AD1BAE5D23,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5330652901423661
B187E1D2E2BC7339FA0437C5976AC8F5443506A16133B43B8953AC72A4766B52,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.533062133514866
6ABAB508F357B3E6F7DCDDD02B2A9FAA86FFAAB8440099BE5B22ACCC7BB970E0,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5330458851509553
F81EA702B2905E7933FAFD3C8E19BDA3A96229860EBCD7E562B308BB6DC83E50,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5330410533607471
72401E2BF3A04CEEC5A1F2A8A89814D443EA151573CB6A5B426546FD75F9BD6E,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5330188544076908
F01063133EDA937A457D4D16BC42C253FF98BF1B1743D9BB73C4F09D734B4FA0,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.533007602010411
56157B2D8A31E719E8E686767E8AB0E40733F35553B15B5306CC4E18CDD4EFF0,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5330060704248941
FE4A3B35E6FFACAF147A448EF5F0F0CB8234AB6534DEBCE6E07F33839EAB26E6,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5329664520501535
2F2B77E363FFC3E76D4501D86A79C70DC445D17F151B5EE38D2358C066840B0B,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5329618108992155
32D267C848038D94A4D872BA8A75AD4DE32DA3D6E4DF575F1F28B87A0ABF26A1,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532938910251728
B62CE8A71623A75BCD99865A94EBD6A99D091E9E54B328D33988DC5989F78234,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5329318033275396
CBCB1F2D83942A2A0E0A6B4BE812EF2054D42B03536EB908BF22EF4AAB24CA86,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.532926857331259
57FC24856EEEBE2E012A5D94669CCA71EAD9AB3E1CD09B6955B078FA149B22AD,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5329204897173767
20BEECDA111178C155DBC5793BCAEC5209005AF373D2E3D896A98BE9F9E3BCCF,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5329152256705324
5A79AFABF3477F2A7564A4B2DF827BFB3EDD7E467F201F5F3373156A928E1132,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5329046587770784
C3FFF88089A4029657185C42CC555F60A2CAF77BF5896F7BD66DE6E3C572E556,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5328903977752205
E1F26315EC8C825030306231FBC1C6F1722D8984CABEC6BDCAEF871D2CF32D8C,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5328573917984067
31B913F6CBBE0C4035AC6789E0B18329B6D0836C32F76BAFFF09F74C81777F6D,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5328524323657166
393E26CDB52D37C0818FC73680496D3DD4DFAC0A409FC8C41EBA38C4D642C926,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5328404630664906
448318928B670100FFF3320D0E61CB325CD7366358CC346C838D913A813EE970,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5327544787644811
D9955E82DEE0BD4B8000FBA6EC2D263F7BB65BD4DFEC75CA132C9BFFC30C87DB,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5327135386379668
D1074C82B9C2703801479470BB370212F38C8EC0C321C229E3C838CD4CCC241E,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532689072133806
87EBA441EC9DCA818E6263E9542AF1D25631524257BAF3C5507A80A25FDD220C,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5326401233050518
15429CFFEEA4B66C6AE396085B5160F5D0D855E2745688F21E64D42F52029E24,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5326370788585401
C042CB14D9A8752D7C9044996A3430A8E080F01751D12B4A984649F273889417,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5326205118777181
67EDF2EDB931532745D9E49C637B53A1388F328D4A114042EE378ED048E78E49,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5326096035993487
FFE748114968BE38C0BFD00AB6A1BFA35D02ED3E79AF2FC57CD94676D39716F2,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5326058198087402
AB7FC2976800F44B9DA5593FF3B74A9EB2779318A2DAB30367AA01B53D064B99,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532602077116376
314C2FF3F8F1E96298D0663F02C9507497EEFA7ECAAB8F8E2EC8CD3A3DC38DCA,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5325881162974001
537649B267DC392A317CA9CCA384ECEB15755DFC104F9761AC9408961AC216B4,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5325760898306064
5DF2329FE1F191480483BA9C416D049C221BF07E2A71FC6ACC26973CB24B625D,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.532574197484393
B240A51DAA514B3191AA38E1535897DF07F595F47916544F01439F6E686FDF43,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5325361837363001
F4F3987158702EA25C9596C68ECDF56F4C37253E7A343E777EDF1C2787B37A6C,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5325212224204544
3B5EA4CBAD0B0A6B9F15E7BEC1FBC35459F443962E4B4AA1E52D489A77F753CB,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532471609759341
F865547C5792FAB898C0CDB2A766465168C9F355D746E416B6CBB6ABF6685C02,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5324420942128264
F2A221042CC93F7B49FF62B547BE53B220E3293FF98AAF942D12C5FEDE896A3A,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5324283108169215
1A5936835CB46702920F969F3E790E28DEF466DE4DADF2467757909FE1BE574F,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5323925832045805
4FFD050AB222B2753183D34C8F9FE4E68AEF53FB5D2F80FA4A3A267608C6AFE0,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.53237311568478
8D500B837819FF68C4C174AC5B2BBD0DAB3452057483DE7E72E0AAE33C64FB2F,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5323574235437206
10682169947AA211EF4D31437B71065CD95A35283E47C79AB912F43233952912,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5323541597575671
0784C5D8FD624C4FE54D6831EA445624191EEBD199DB4017A45A64FADBCE9822,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5323494129750406
C4A7D28ECAB72409314D23AEE82A41DD2E7010EC81C0660DDA8BCA68FD6EF50B,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5323221056973861
7DA0AFBB6ED7B45C27F1675DCA80A108968907323059CD518897B7748DCFE9EF,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5323186304258806
3DD8FEB19C2DC9B72469BFE82444DC563173E41056AA1D0468D9207D15AF6408,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5323144562836091
362BD60DA1EA86DB012F879D615D31AA8C2A922303799761C5C19435B40146E1,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5323017514828727
0247DEAB9339448299D2D6BF3313A341E7F5283D76A0E04C1581D41A28668D2F,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5322571330560166
E081C850F288D69E2E0138D6CBD29AE5618F14D7CD6E0F367177553F1A076CC6,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5322413415550288
205B6327A357F99BD1D546C06BEBBB69373D567AFDE137FD37BA3095E29E4E3E,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5322308122337943
E52BB1BF440DF150179227FA5668FB6532A86B70C9C96CD05BCFB19AA3A07B35,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5321906583799103
8E21511F417FD66B570DA833D49EB9830BDC51E9937713B3EB7D77479A0F2119,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5321846442715799
E1B5C5D51BDBDFEA70BBFED8088C63A391A5702C6924DB3D56BD7F62815FA19D,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5321512032731903
FACF86416F66F2A1BCF7231FB6AC9DE9C69A24696D1B78FE05CB3F34AABE98BD,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5321492595673328
20EDB9F0DCBAB43A7D2F8C72A7A1D4B6CB2B45F2A4AF166971CFFC605AE0F005,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5321371847591385
84F31FEDF77496E5BB1B0EEBBF7D5BD5539C22116675EF01ADE4B0A0C83BA700,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5321231127777938
8D78F9AD36B097EDED0842C174980367B32211951ECDD9D1BDCD524671ECD21B,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5321064734975925
B46DB0A4C05E0A11E94C96FA0AC5B4A006D0A3B806C6F61DE5DE1F3978F27E35,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5321052855026799
2AD1DC564B451E989BF64A46DB56F381EBC10B2EBC8FC57E22A9C00DF00B419A,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5320872390802516
954897491A3AC7C5A85A26C41CF3CCA213347D16663D2C2E81FFC967F6FA3640,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532087211219472
57BAB63D4E9ADFF38C81CD9A4A9641F7B3BB7B44074501110CDFB35BF627048D,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5320747235131579
3B27AAE6A5A3036B6E3381C5A8DC3F8C58553EE71025DE36DCD9B0F0E574F834,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5320741210957335
E51766D2469A5E5523D67F7A2FF37DA6F5AEF8A5A43AD80FBA83B5A0C8155335,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5320670258088515
9E7F139E9B04AA9DBD6F311C57CD7587B7EDBEDD777BA80A54A9100E6DF4590A,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5320662256614713
91E8034AAD82B0C40F7F0398547231F0B76D8F612115DA517811A06C17B7A290,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5320661760774634
95B0BAEAACE3448690FC4ECA92EEC50A33C9D76E0730646676F3DDE86FE8A6CE,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532062672695192
6A3873A59CC5E5B3C9BF5A4D61B192BD73883D54A0ACEF07C1B2A37405BBF5EF,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532049401348172
868759EB7B2AFF6328EB3734EA73E0CBD71532BCA818300CB12BC67503C09670,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5320475403599905
58D354EA86E80A46B9912C90FE704D45E19B255A46283A04DB1191B48128FD98,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5320437673465904
8DBDCF1454308328F0C1DA27C32A6EB8BEC417CD793514AAC71527686D4230A5,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.532041576811387
20F2A371B754E7500EE447057196F63B0002BC4E20A25E9010BA7309D67CFAB1,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5320322543918216
B7FB3BFAD7187070608722B7577D6193F076307515920613BB73EB0404E97738,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5319714254156894
5228DCA4159352291A45E0DCDDE2F0A558DE3262BB203BBDA9D2530307D0B5F1,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5319656121667234
0156ACF822616F965BE1A794012F955395580E12B8DED1E2E2A8164F70251C65,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5319368633802191
F7A54A8E51AF2A885CFFDD3BBA70B07FFC048FEFB31730F7838D91AEAFFBF491,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5318902699436728
0E3F8E64B901D833F1688C268E48F3780A573A9D4FB4E9EFDC4E13F2BCEF153D,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5318839956260781
D2015E7BD5EE5B3F2819988262A85951D82F1AB6566C39358B184EDFF477748A,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5318626053905411
CFF23A47DF30430E7DAD6B1A943D33ACF46B905DAF9AE5770B06AA0C8556E1BE,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5318511242237428
1C97E76B2E546C7ECCF8A62597D769D79E8F55257DC38D1B845AE4ED8EC7760E,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5318148831096187
A46475EB056C6DB05073927405B1FE3C5CFFF890A007E63159C6D77445880897,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5317750088891414
1AA1D56EA639BEC8C3D196A17510A1C8D81212283D7A0363E22BD126FDA0905B,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5317727807287164
BE1DD8AFCF0448F7DF0B6373C6ACE8EDECB79DAFC45EE94DD401865567ED65E0,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5317373258793359
179CD8E251BAE1B2B2918EB5BF6AECB17E795E6045052300F0673FB9ED80C077,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5317150944076325
DC1BF7E73504C4BF279A67678F670A54107366B75D6809CD085F531494114F29,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5317042970554234
36646367DC13443580E85FB52046FFC11FB1BCEC72357860307474114AA8E84D,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5316883929220739
DC70E834945086F92CDD2EE4528C22ACF6795E7E03EB206A4717AC35509ADF04,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5316835171235781
2023E93EB9522EC48CF7AC692544F71EF95ECEE269F39833E3DF749A821A17B1,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5316077256266077
A1C581DC03F424E9B3D34F504DB97B7B45253DF32CB063272BA7D88874AB1F44,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5315917663140506
591F2F6FA0C43E9ABC23E9D5CE21ED22F4FA70F3F38693226C8A6E6ED0DE2A44,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5315855010171557
B4798DDC8DC17DFA0F5A9EEF909ACACAF01E33B76AAB36C2EF5BB599BB09A452,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5315831247943806
72D4EC3E4CCB336FAB505C8904ABBAE5C3F687DFE3DE58FF2B459F135984E888,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5315722863829183
A3E61B9B8CECC3F098DC658E95BBFCF62669D66BAEFFE94D01B9A1781E3587E7,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5315618104008522
0F57211A6583541EAA32443B05E683C70FA72889B65E371B4509F3FFAFA0BE1B,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5315518295428798
FCA8C68D359B8C840FC8FCD4401A9E4B4F9636B4A9E2AB7203A8E40B51E48D4F,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5315383585159715
3B3D5F3C453502E3AFBB11D871B9BFA206315EA2F75B81D4B19DEE801785AFEA,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5314962461056932
3A59CA5E814DCBD691EDE021BE3E42F286A2C317CCE3B0E69DD3F84BF72AD1D7,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5314777274935677
EE5ABAC96609AEE47C405AB08D8F583E8442D00FFDC9E30CD6F81046CA58D282,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5314292801608396
D41393F4DE4A4BAA82EAC93D941AAB9392AB1AE36DFCDDAB61EA3F47C1DBDE90,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.531428182413899
02DB867317E47CD9F6DB04E2EA9EC24873110355A7A7037C2D8C14EAC9A9C407,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5314257900221271
3F5D4313DE855E312B7121C368EE0A3C6DAB3D8E51FBAF7222A126632698C364,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5314254931479238
226E95EBAC8DF1884E07A1971D3A28CB160A217E7F8F27C9B90351CB53DEA016,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5314141395872604
0C496777A998DE89D707E4C284D75EF611B1162BDDB1186CA14B71EB296F4A36,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5313988948051792
6069862665E8EC3D6C983C1CFBA6A3C313CB155C250355F2944702573482B4FD,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5313550715189146
D3860A0EEAA0850248C1221E82915E24C8C1B6324946EF3632C8ACC34A49A817,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5313219960131187
BD1AAB83F823D2E878CA633766767AA7ED5BAD8162B3A9745AEBCA737EDCC66C,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.531299952445086
84051AD14EA0018D69CDCB0F10337354685BDA3D3B4B2239B7EC40A31AA7C9BF,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5312805327935438
65486812535640769969583900B92495DA497C757EDCA586B16F4E1790313182,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5312550124118153
A8B82DBB95AA4CA4C77B1BFFDF8A132A534EA330DA032DF3CF8DAC2503C8BB8A,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5312521227358962
25C9F45B076B092F497A435BA29B6C2DE6683E36A9E30EB3108D368357CE6761,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5312435656031942
BB2AB274F2591641917B226A5410C4A4DCD8CE3A596E531551C2D6856A553382,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5312318453404492
E6A4B4BB50747312D65FC7BE46A63E2460CEEB479741FC575D5E2A4D889E58B2,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5312235336338527
4B970796DF21885F427E9F0A53DF7A39BA6512E27624BB227CDA24630649F488,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5312015332916253
376B54F23F64E86305D7673DF6F452DAD2E7EF566619FD6A287B2073E2BE8BCB,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5311951124059936
FBA0A74D8C82F2878D84A7D40ABC06A89E0F858DE1F0300BB1DAEDC25A8C348A,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5311941630104026
A6E3C38CA0AFE6BA6D34BD87BC569B5B359EE4FF56768477F17FDC33C5B84292,VIRTUAL,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5311474879542682
E19F2B5989F3DCB947C860DC580333E7113E0A36758F5A3B78D20AB75F517598,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,CONTROL,P2,0.5311327776880158
4F0B12B1A6610D85A07177211E58440465C98289D20BE63AD77A0F445EC71C96,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5311253830541597
6CB40E75D6046C04DF07EBD7EC5D2723C73C51C142FE9B58DF3023673BBE353E,TIENDAS,1. MUY ALTO,P1,EXP_P1_vs_P2,PILOTO,P1,0.5311252409726162
